scenario_subdir,user_id,method,sample_interval_min,interpolation_method,codebook_size,tolerance_km,num_points,predictability,entropy_rate_bits,actual_distortion_km,reconstruction_rmse_km
tol_10km_int_30min,abjool,direct_ctw,30,nearest,,10.0,37.0,0.8225043201230535,1.0295591247936673,4.228212099732213,4.463405674625797
tol_10km_int_30min,abjool,markov_order_1,30,linear,,10.0,1007.0,0.9241169797888392,0.6151530251448055,4.723452505043112,4.816681847498002
tol_10km_int_30min,abjool,markov_order_1,30,nearest,,10.0,37.0,0.6417362591016066,1.6577600009457978,4.228212099732213,4.463405674625797
tol_10km_int_30min,abjool,markov_order_2,30,linear,,10.0,1007.0,0.9243040018764686,0.6139171547227545,4.723452505043112,4.816681847498002
tol_10km_int_30min,abjool,markov_order_2,30,nearest,,10.0,37.0,0.6564868164711296,1.6151673372859672,4.228212099732213,4.463405674625797
tol_10km_int_30min,abjool,vq_ctw,30,linear,256.0,10.0,1007.0,1.0,0.0,4.918661127899256,4.918661127899256
tol_10km_int_30min,abjool,vq_ctw,30,nearest,256.0,10.0,37.0,1.0,0.0,8.426993150703975,8.426993150703975
tol_10km_int_30min,abjool,vq_ctw,30,linear,512.0,10.0,1007.0,1.0,0.0,4.868800543497035,4.868800543497035
tol_10km_int_30min,abjool,vq_ctw,30,nearest,512.0,10.0,37.0,1.0,0.0,9.326742584182211,9.326742584182211
tol_10km_int_30min,abjool,vq_ctw,30,linear,1024.0,10.0,1007.0,1.0,0.0,4.740787726861446,4.740787726861446
tol_10km_int_30min,abjool,vq_ctw,30,nearest,1024.0,10.0,37.0,1.0,0.0,9.010482339491052,9.010482339491052
tol_10km_int_30min,abmuya,direct_ctw,30,linear,,10.0,993.0,0.8187365367187331,1.3099018009076286,4.547300744088048,4.686585795900325
tol_10km_int_30min,abmuya,markov_order_1,30,linear,,10.0,993.0,0.7732902979181736,1.556518042530621,4.547300744088048,4.686585795900325
tol_10km_int_30min,abmuya,markov_order_2,30,linear,,10.0,993.0,0.7639338900911932,1.605091489675445,4.547300744088048,4.686585795900325
tol_10km_int_30min,abmuya,vq_ctw,30,linear,256.0,10.0,993.0,1.0,0.0,6.251382198083908,6.251382198083908
tol_10km_int_30min,abmuya,vq_ctw,30,linear,512.0,10.0,993.0,1.0,0.0,6.439652471953849,6.439652471953849
tol_10km_int_30min,abmuya,vq_ctw,30,linear,1024.0,10.0,993.0,1.0,0.0,6.038237837414394,6.038237837414394
tol_10km_int_30min,abniar,direct_ctw,30,linear,,10.0,1007.0,0.8136469211888746,1.4218408272177383,4.4355122731686345,4.597911189649654
tol_10km_int_30min,abniar,direct_ctw,30,nearest,,10.0,344.0,0.8242244788497086,1.0003348886212182,4.339774790092003,4.510179994487339
tol_10km_int_30min,abniar,markov_order_1,30,linear,,10.0,1007.0,0.7593772635440743,1.7361610418077402,4.4355122731686345,4.597911189649654
tol_10km_int_30min,abniar,markov_order_1,30,nearest,,10.0,344.0,0.6684959492861743,1.5561899810533364,4.339774790092003,4.510179994487339
tol_10km_int_30min,abniar,markov_order_2,30,linear,,10.0,1007.0,0.7378390523367461,1.8542239365502629,4.4355122731686345,4.597911189649654
tol_10km_int_30min,abniar,markov_order_2,30,nearest,,10.0,344.0,0.6882984413545694,1.5127610442280457,4.339774790092003,4.510179994487339
tol_10km_int_30min,abniar,vq_ctw,30,linear,256.0,10.0,1007.0,1.0,0.0,7.454054288690493,7.454054288690493
tol_10km_int_30min,abniar,vq_ctw,30,nearest,256.0,10.0,344.0,0.9999999999998056,0.0192171062578009,8.63479517918662,8.63479517918662
tol_10km_int_30min,abniar,vq_ctw,30,linear,512.0,10.0,1007.0,1.0,0.0,7.27121486774028,7.27121486774028
tol_10km_int_30min,abniar,vq_ctw,30,nearest,512.0,10.0,344.0,1.0,0.0,8.537332654666255,8.537332654666255
tol_10km_int_30min,abniar,vq_ctw,30,linear,1024.0,10.0,1007.0,1.0,0.0,7.217166049790782,7.217166049790782
tol_10km_int_30min,abniar,vq_ctw,30,nearest,1024.0,10.0,344.0,1.0,0.0,7.830882112512078,7.830882112512078
tol_10km_int_30min,abnovk,direct_ctw,30,linear,,10.0,995.0,0.8389088797841894,1.1720466005234988,4.340473179634613,4.503076458642708
tol_10km_int_30min,abnovk,direct_ctw,30,nearest,,10.0,144.0,0.8333451648423258,1.0094957527829325,4.054266055306421,4.2648378400339935
tol_10km_int_30min,abnovk,markov_order_1,30,linear,,10.0,995.0,0.7925970749341619,1.4254667138417598,4.340473179634613,4.503076458642708
tol_10km_int_30min,abnovk,markov_order_1,30,nearest,,10.0,144.0,0.6728371371141374,1.6136358650359115,4.054266055306421,4.2648378400339935
tol_10km_int_30min,abnovk,markov_order_2,30,linear,,10.0,995.0,0.7887614440399966,1.445562827506874,4.340473179634613,4.503076458642708
tol_10km_int_30min,abnovk,markov_order_2,30,nearest,,10.0,144.0,0.6484973517052783,1.6978099289644208,4.054266055306421,4.2648378400339935
tol_10km_int_30min,abnovk,vq_ctw,30,linear,256.0,10.0,995.0,1.0,0.0,6.338499301548362,6.338499301548362
tol_10km_int_30min,abnovk,vq_ctw,30,nearest,256.0,10.0,144.0,1.0,0.0,8.528249508659838,8.528249508659838
tol_10km_int_30min,abnovk,vq_ctw,30,linear,512.0,10.0,995.0,1.0,0.0,6.0704708496021,6.0704708496021
tol_10km_int_30min,abnovk,vq_ctw,30,nearest,512.0,10.0,144.0,1.0,0.0,9.895956616126671,9.895956616126671
tol_10km_int_30min,abnovk,vq_ctw,30,linear,1024.0,10.0,995.0,1.0,0.0,5.93354796341087,5.93354796341087
tol_10km_int_30min,abnovk,vq_ctw,30,nearest,1024.0,10.0,144.0,1.0,0.0,9.455281577929576,9.455281577929576
tol_10km_int_30min,abtyff,direct_ctw,30,linear,,10.0,1007.0,0.8104605910187432,1.2691251711656042,4.658686227567764,4.795846242984961
tol_10km_int_30min,abtyff,direct_ctw,30,nearest,,10.0,122.0,0.816062701114663,1.052737066431649,4.026421975087965,4.153423465742208
tol_10km_int_30min,abtyff,markov_order_1,30,linear,,10.0,1007.0,0.7663509953703527,1.4852653170029475,4.658686227567764,4.795846242984961
tol_10km_int_30min,abtyff,markov_order_1,30,nearest,,10.0,122.0,0.6590003043163792,1.5879907439633305,4.026421975087965,4.153423465742208
tol_10km_int_30min,abtyff,markov_order_2,30,linear,,10.0,1007.0,0.7619157526345808,1.5060926509635968,4.658686227567764,4.795846242984961
tol_10km_int_30min,abtyff,markov_order_2,30,nearest,,10.0,122.0,0.6598156050353008,1.5936825081460575,4.026421975087965,4.153423465742208
tol_10km_int_30min,abtyff,vq_ctw,30,linear,256.0,10.0,1007.0,1.0,0.0,5.488698814499188,5.488698814499188
tol_10km_int_30min,abtyff,vq_ctw,30,nearest,256.0,10.0,122.0,1.0,0.0,7.957192604594131,7.957192604594131
tol_10km_int_30min,abtyff,vq_ctw,30,linear,512.0,10.0,1007.0,1.0,0.0,5.882403071975269,5.882403071975269
tol_10km_int_30min,abtyff,vq_ctw,30,nearest,512.0,10.0,122.0,1.0,0.0,7.864570186582889,7.864570186582889
tol_10km_int_30min,abtyff,vq_ctw,30,linear,1024.0,10.0,1007.0,1.0,0.0,5.239860734617713,5.239860734617713
tol_10km_int_30min,abtyff,vq_ctw,30,nearest,1024.0,10.0,122.0,1.0,0.0,7.227039170524194,7.227039170524194
tol_10km_int_30min,abwecn,direct_ctw,30,linear,,10.0,1007.0,0.8498519674460392,1.1484856985284626,3.982193220119776,4.147993966357971
tol_10km_int_30min,abwecn,direct_ctw,30,nearest,,10.0,219.0,0.818704907753299,1.0407063127588092,4.177882580294527,4.33502879909238
tol_10km_int_30min,abwecn,markov_order_1,30,linear,,10.0,1007.0,0.8118758737685441,1.3719486801368646,3.982193220119776,4.147993966357971
tol_10km_int_30min,abwecn,markov_order_1,30,nearest,,10.0,219.0,0.6848205594803638,1.5162798756906843,4.177882580294527,4.33502879909238
tol_10km_int_30min,abwecn,markov_order_2,30,linear,,10.0,1007.0,0.8003002040780662,1.4372435601335365,3.982193220119776,4.147993966357971
tol_10km_int_30min,abwecn,markov_order_2,30,nearest,,10.0,219.0,0.6868929842320576,1.5126261244435908,4.177882580294527,4.33502879909238
tol_10km_int_30min,abwecn,vq_ctw,30,linear,256.0,10.0,1007.0,1.0,0.0,7.828485537695258,7.828485537695258
tol_10km_int_30min,abwecn,vq_ctw,30,nearest,256.0,10.0,219.0,1.0,0.0,8.676525300439156,8.676525300439156
tol_10km_int_30min,abwecn,vq_ctw,30,linear,512.0,10.0,1007.0,1.0,0.0,7.846669052866938,7.846669052866938
tol_10km_int_30min,abwecn,vq_ctw,30,nearest,512.0,10.0,219.0,1.0,0.0,8.95592437079168,8.95592437079168
tol_10km_int_30min,abwecn,vq_ctw,30,linear,1024.0,10.0,1007.0,1.0,0.0,7.57887689065511,7.57887689065511
tol_10km_int_30min,abwecn,vq_ctw,30,nearest,1024.0,10.0,219.0,1.0,0.0,8.381822448653617,8.381822448653617
tol_10km_int_30min,abyalw,direct_ctw,30,linear,,10.0,1007.0,0.8481373226088493,1.007041418849456,4.589554961600728,4.698473449852334
tol_10km_int_30min,abyalw,direct_ctw,30,nearest,,10.0,349.0,0.8221575184199249,1.0265219088980213,4.22087133388649,4.351477968079784
tol_10km_int_30min,abyalw,markov_order_1,30,linear,,10.0,1007.0,0.8153430708910551,1.1674906223252843,4.589554961600728,4.698473449852334
tol_10km_int_30min,abyalw,markov_order_1,30,nearest,,10.0,349.0,0.6854204415821332,1.5249284035773512,4.22087133388649,4.351477968079784
tol_10km_int_30min,abyalw,markov_order_2,30,linear,,10.0,1007.0,0.8209832070563554,1.1406731210598025,4.589554961600728,4.698473449852334
tol_10km_int_30min,abyalw,markov_order_2,30,nearest,,10.0,349.0,0.6859966916324289,1.5227318166264403,4.22087133388649,4.351477968079784
tol_10km_int_30min,abyalw,vq_ctw,30,linear,256.0,10.0,1007.0,1.0,0.0,5.011588911840987,5.011588911840987
tol_10km_int_30min,abyalw,vq_ctw,30,nearest,256.0,10.0,349.0,1.0,0.0,8.140985587313454,8.140985587313454
tol_10km_int_30min,abyalw,vq_ctw,30,linear,512.0,10.0,1007.0,1.0,0.0,5.570879293445724,5.570879293445724
tol_10km_int_30min,abyalw,vq_ctw,30,nearest,512.0,10.0,349.0,1.0,0.0,7.573660651908468,7.573660651908468
tol_10km_int_30min,abyalw,vq_ctw,30,linear,1024.0,10.0,1007.0,1.0,0.0,5.003658089004469,5.003658089004469
tol_10km_int_30min,abyalw,vq_ctw,30,nearest,1024.0,10.0,349.0,1.0,0.0,7.010677698759702,7.010677698759702
tol_10km_int_30min,acdiyi,direct_ctw,30,linear,,10.0,1007.0,0.8572651659480601,1.0851379248307504,4.253861174558328,4.467302135674836
tol_10km_int_30min,acdiyi,markov_order_1,30,linear,,10.0,1007.0,0.8099227792693623,1.3591921191329197,4.253861174558328,4.467302135674836
tol_10km_int_30min,acdiyi,markov_order_2,30,linear,,10.0,1007.0,0.802497096504644,1.4001534904583373,4.253861174558328,4.467302135674836
tol_10km_int_30min,acdiyi,vq_ctw,30,linear,256.0,10.0,1007.0,1.0,0.0,9.42821120089029,9.42821120089029
tol_10km_int_30min,acdiyi,vq_ctw,30,linear,512.0,10.0,1007.0,1.0,0.0,9.778637875461854,9.778637875461854
tol_10km_int_30min,acdiyi,vq_ctw,30,linear,1024.0,10.0,1007.0,1.0,0.0,9.628117279475555,9.628117279475555
tol_10km_int_30min,acduou,direct_ctw,30,linear,,10.0,1007.0,0.830892649071095,1.2406740130850888,4.528102340272581,4.689178381571342
tol_10km_int_30min,acduou,direct_ctw,30,nearest,,10.0,104.0,0.8093427264443321,0.991308558960024,4.369191810268855,4.519024063563228
tol_10km_int_30min,acduou,markov_order_1,30,linear,,10.0,1007.0,0.7840232325537504,1.4999097138559552,4.528102340272581,4.689178381571342
tol_10km_int_30min,acduou,markov_order_1,30,nearest,,10.0,104.0,0.676625647749667,1.4944411437700904,4.369191810268855,4.519024063563228
tol_10km_int_30min,acduou,markov_order_2,30,linear,,10.0,1007.0,0.7785728859884216,1.528776782514966,4.528102340272581,4.689178381571342
tol_10km_int_30min,acduou,markov_order_2,30,nearest,,10.0,104.0,0.7018728190334953,1.3633273518295692,4.369191810268855,4.519024063563228
tol_10km_int_30min,acduou,vq_ctw,30,linear,256.0,10.0,1007.0,1.0,0.0,6.774966127937355,6.774966127937355
tol_10km_int_30min,acduou,vq_ctw,30,nearest,256.0,10.0,104.0,1.0,0.0,7.481579841316661,7.481579841316661
tol_10km_int_30min,acduou,vq_ctw,30,linear,512.0,10.0,1007.0,1.0,0.0,6.518850712715963,6.518850712715963
tol_10km_int_30min,acduou,vq_ctw,30,nearest,512.0,10.0,104.0,1.0,0.0,7.12132274510962,7.12132274510962
tol_10km_int_30min,acduou,vq_ctw,30,linear,1024.0,10.0,1007.0,1.0,0.0,6.419438069133746,6.419438069133746
tol_10km_int_30min,acduou,vq_ctw,30,nearest,1024.0,10.0,104.0,1.0,0.0,6.563573781770715,6.563573781770715
tol_10km_int_30min,acgerl,direct_ctw,30,linear,,10.0,686.0,0.8525111269839043,1.071049033540619,4.466232502934455,4.590036870004572
tol_10km_int_30min,acgerl,direct_ctw,30,nearest,,10.0,40.0,0.8503222118590472,0.8462670630255056,4.544941745159946,4.699585208096663
tol_10km_int_30min,acgerl,markov_order_1,30,linear,,10.0,686.0,0.8131135055148767,1.2873287908250008,4.466232502934455,4.590036870004572
tol_10km_int_30min,acgerl,markov_order_1,30,nearest,,10.0,40.0,0.770672945770825,1.1403111435415711,4.544941745159946,4.699585208096663
tol_10km_int_30min,acgerl,markov_order_2,30,linear,,10.0,686.0,0.8055130264250039,1.3272731769457384,4.466232502934455,4.590036870004572
tol_10km_int_30min,acgerl,markov_order_2,30,nearest,,10.0,40.0,0.7863144976430434,1.087152142302532,4.544941745159946,4.699585208096663
tol_10km_int_30min,acgerl,vq_ctw,30,linear,256.0,10.0,686.0,1.0,0.0,6.127240753961886,6.127240753961886
tol_10km_int_30min,acgerl,vq_ctw,30,nearest,256.0,10.0,40.0,1.0,0.0,7.129960073677618,7.129960073677618
tol_10km_int_30min,acgerl,vq_ctw,30,linear,512.0,10.0,686.0,1.0,0.0,6.386557294105513,6.386557294105513
tol_10km_int_30min,acgerl,vq_ctw,30,nearest,512.0,10.0,40.0,1.0,0.0,6.372243827708182,6.372243827708182
tol_10km_int_30min,acgerl,vq_ctw,30,linear,1024.0,10.0,686.0,1.0,0.0,6.088673849332507,6.088673849332507
tol_10km_int_30min,acgerl,vq_ctw,30,nearest,1024.0,10.0,40.0,1.0,0.0,5.609185983347537,5.609185983347537
tol_10km_int_30min,acitva,direct_ctw,30,linear,,10.0,1007.0,0.8226973325065869,1.3302384242873595,4.116049288018238,4.321982305167293
tol_10km_int_30min,acitva,markov_order_1,30,linear,,10.0,1007.0,0.7704095011571601,1.626882568568047,4.116049288018238,4.321982305167293
tol_10km_int_30min,acitva,markov_order_2,30,linear,,10.0,1007.0,0.7525202486717214,1.7230430349782655,4.116049288018238,4.321982305167293
tol_10km_int_30min,acitva,vq_ctw,30,linear,256.0,10.0,1007.0,1.0,0.0,9.098354969570776,9.098354969570776
tol_10km_int_30min,acitva,vq_ctw,30,linear,512.0,10.0,1007.0,1.0,0.0,7.745143830211827,7.745143830211827
tol_10km_int_30min,acitva,vq_ctw,30,linear,1024.0,10.0,1007.0,1.0,0.0,8.358868378590634,8.358868378590634
tol_10km_int_30min,ackgri,direct_ctw,30,linear,,10.0,591.0,0.837280648235954,1.2916530051641522,4.094738068366483,4.289798127149907
tol_10km_int_30min,ackgri,direct_ctw,30,nearest,,10.0,66.0,0.8259940679411404,1.0059354640520233,3.980027193629531,4.1513699368026735
tol_10km_int_30min,ackgri,markov_order_1,30,linear,,10.0,591.0,0.7546860722063138,1.7850217497526837,4.094738068366483,4.289798127149907
tol_10km_int_30min,ackgri,markov_order_1,30,nearest,,10.0,66.0,0.6436525077730804,1.6434316796461843,3.980027193629531,4.1513699368026735
tol_10km_int_30min,ackgri,markov_order_2,30,linear,,10.0,591.0,0.7320223817946406,1.910458126047765,4.094738068366483,4.289798127149907
tol_10km_int_30min,ackgri,markov_order_2,30,nearest,,10.0,66.0,0.6761470067427696,1.5512206117744936,3.980027193629531,4.1513699368026735
tol_10km_int_30min,ackgri,vq_ctw,30,linear,256.0,10.0,591.0,1.0,0.0,10.267689768688726,10.267689768688726
tol_10km_int_30min,ackgri,vq_ctw,30,nearest,256.0,10.0,66.0,1.0,0.0,9.810603755486024,9.810603755486024
tol_10km_int_30min,ackgri,vq_ctw,30,linear,512.0,10.0,591.0,1.0,0.0,9.19018700939676,9.19018700939676
tol_10km_int_30min,ackgri,vq_ctw,30,nearest,512.0,10.0,66.0,1.0,0.0,10.29814621736509,10.29814621736509
tol_10km_int_30min,ackgri,vq_ctw,30,linear,1024.0,10.0,591.0,1.0,0.0,9.581046488094197,9.581046488094197
tol_10km_int_30min,ackgri,vq_ctw,30,nearest,1024.0,10.0,66.0,1.0,0.0,9.72749351399353,9.72749351399353
tol_10km_int_30min,acpegh,direct_ctw,30,linear,,10.0,1007.0,0.8046773506788032,1.3613219722910317,4.452996924109439,4.601472173113085
tol_10km_int_30min,acpegh,direct_ctw,30,nearest,,10.0,149.0,0.8200784666381544,1.0555287408251552,4.168899937589529,4.319076798498489
tol_10km_int_30min,acpegh,markov_order_1,30,linear,,10.0,1007.0,0.7621005180985081,1.5818146799047588,4.452996924109439,4.601472173113085
tol_10km_int_30min,acpegh,markov_order_1,30,nearest,,10.0,149.0,0.6438553338268264,1.6773907873123342,4.168899937589529,4.319076798498489
tol_10km_int_30min,acpegh,markov_order_2,30,linear,,10.0,1007.0,0.7551764677331801,1.616256218683547,4.452996924109439,4.601472173113085
tol_10km_int_30min,acpegh,markov_order_2,30,nearest,,10.0,149.0,0.64556208590404,1.676312389663324,4.168899937589529,4.319076798498489
tol_10km_int_30min,acpegh,vq_ctw,30,linear,256.0,10.0,1007.0,1.0,0.0,6.257720708471483,6.257720708471483
tol_10km_int_30min,acpegh,vq_ctw,30,nearest,256.0,10.0,149.0,1.0,0.0,8.193205494901258,8.193205494901258
tol_10km_int_30min,acpegh,vq_ctw,30,linear,512.0,10.0,1007.0,1.0,0.0,6.4405930319802005,6.4405930319802005
tol_10km_int_30min,acpegh,vq_ctw,30,nearest,512.0,10.0,149.0,1.0,0.0,8.228776725205242,8.228776725205242
tol_10km_int_30min,acpegh,vq_ctw,30,linear,1024.0,10.0,1007.0,1.0,0.0,6.165877699857566,6.165877699857566
tol_10km_int_30min,acpegh,vq_ctw,30,nearest,1024.0,10.0,149.0,1.0,0.0,7.567293601112128,7.567293601112128
tol_10km_int_30min,acvebr,direct_ctw,30,linear,,10.0,994.0,0.8264028131664256,1.2425452061799815,4.314622649207147,4.477907588608138
tol_10km_int_30min,acvebr,direct_ctw,30,nearest,,10.0,238.0,0.8142184532082716,1.065151878262876,4.375176624729682,4.520795620066563
tol_10km_int_30min,acvebr,markov_order_1,30,linear,,10.0,994.0,0.7805063732079207,1.488383847422824,4.314622649207147,4.477907588608138
tol_10km_int_30min,acvebr,markov_order_1,30,nearest,,10.0,238.0,0.6365838639981789,1.6734128691188774,4.375176624729682,4.520795620066563
tol_10km_int_30min,acvebr,markov_order_2,30,linear,,10.0,994.0,0.7775997930433638,1.503323551740877,4.314622649207147,4.477907588608138
tol_10km_int_30min,acvebr,markov_order_2,30,nearest,,10.0,238.0,0.655445692779434,1.6265944889830777,4.375176624729682,4.520795620066563
tol_10km_int_30min,acvebr,vq_ctw,30,linear,256.0,10.0,994.0,1.0,0.0,6.414966468440939,6.414966468440939
tol_10km_int_30min,acvebr,vq_ctw,30,nearest,256.0,10.0,238.0,1.0,0.0,8.064281549798178,8.064281549798178
tol_10km_int_30min,acvebr,vq_ctw,30,linear,512.0,10.0,994.0,1.0,0.0,6.282553532786359,6.282553532786359
tol_10km_int_30min,acvebr,vq_ctw,30,nearest,512.0,10.0,238.0,1.0,0.0,7.556700098798464,7.556700098798464
tol_10km_int_30min,acvebr,vq_ctw,30,linear,1024.0,10.0,994.0,1.0,0.0,6.111138550258456,6.111138550258456
tol_10km_int_30min,acvebr,vq_ctw,30,nearest,1024.0,10.0,238.0,1.0,0.0,7.003194809489332,7.003194809489332
tol_10km_int_30min,adkavy,direct_ctw,30,linear,,10.0,1007.0,0.843994946916831,1.2873642881642742,3.681634110876801,3.936559064002205
tol_10km_int_30min,adkavy,direct_ctw,30,nearest,,10.0,32.0,0.8453232587773897,0.9307746328223092,3.1888381521822025,3.4109545467137936
tol_10km_int_30min,adkavy,markov_order_1,30,linear,,10.0,1007.0,0.7868825291219483,1.6527071341636457,3.681634110876801,3.936559064002205
tol_10km_int_30min,adkavy,markov_order_1,30,nearest,,10.0,32.0,0.6839236525698612,1.5322161800253506,3.1888381521822025,3.4109545467137936
tol_10km_int_30min,adkavy,markov_order_2,30,linear,,10.0,1007.0,0.7580402687594257,1.8261114831493817,3.681634110876801,3.936559064002205
tol_10km_int_30min,adkavy,markov_order_2,30,nearest,,10.0,32.0,0.7001515860898142,1.4808023505228165,3.1888381521822025,3.4109545467137936
tol_10km_int_30min,adkavy,vq_ctw,30,linear,256.0,10.0,1007.0,1.0,0.0,10.476741871731267,10.476741871731267
tol_10km_int_30min,adkavy,vq_ctw,30,nearest,256.0,10.0,32.0,1.0,0.0,11.004263788440085,11.004263788440085
tol_10km_int_30min,adkavy,vq_ctw,30,linear,512.0,10.0,1007.0,1.0,0.0,9.827169350646658,9.827169350646658
tol_10km_int_30min,adkavy,vq_ctw,30,nearest,512.0,10.0,32.0,1.0,0.0,13.396985389605264,13.396985389605264
